Node_id\/--num_app_nodes->,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
10,298.3898,296.9895,295.7404,292.9541,282.6335,277.475111111,277.2038,277.0563,267.7515,265.4607,263.7326,259.266,255.3231,255.1028,248.0436,245.3955,239.8941,240.1462,237.601,234.429,232.7547,229.669,229.4411,229.3632
11,296.6719,294.9011,292.5361,291.345,282.3941,285.153222222,284.3036,281.5147,279.156,279.7602,276.1094,272.1222,270.0567,267.9777,263.6659,266.2299,263.3581,263.7289,264.5248,264.6325,263.2308,261.5412,256.7148,250.6096
12,295.0275,296.0981,297.2842,295.6888,292.8732,296.329444444,292.4333,293.2446,291.1607,287.8036,279.6761,277.8927,277.2683,276.5876,274.3139,272.1459,272.4681,269.4481,265.842,265.9613,264.6637,260.235,258.5235,252.0049
13,298.4272,294.8553,290.9755,287.977,289.3366,285.568111111,280.7542,281.7573,278.8768,276.8946,270.3447,269.094,267.607,267.6079,266.5507,259.8959,255.5036,245.1776,243.3359,242.7675,245.015,239.4545,239.0971,237.4269
14,300.0,299.3062,297.2972,297.7707,297.4995,298.276333333,294.1233,294.7931,294.7017,288.4498,288.3305,286.108,285.0935,285.3949,282.6177,281.2218,280.4991,279.8683,279.9236,281.158,277.5044,278.2026,276.2169,275.7986
15,300.0,300.0,298.8163,296.4399,295.8169,295.089888889,294.9208,295.1612,293.9878,291.4277,292.0575,291.8347,288.1661,281.6164,278.9502,280.2588,277.0127,277.5142,272.2209,272.5957,267.9453,268.9266,269.1718,269.575
16,298.4357,296.6685,295.9071,294.9731,292.0558,291.904666667,292.9902,290.1224,290.1817,291.3716,291.7297,288.5585,288.6619,288.6903,287.1178,288.7661,288.0621,288.5711,290.5882,290.1545,288.1691,288.8356,288.3067,278.7935
17,296.6003,297.473,298.5514,298.7278,297.8035,299.059555556,298.3875,298.5917,298.2862,298.2559,291.1097,288.1837,288.3044,288.8257,286.3151,286.1462,286.0343,286.4998,287.019,285.3866,284.8824,285.7748,284.8291,281.2674
18,300.0,296.8507,295.8138,295.155,296.2349,292.009,293.4073,293.1377,291.0877,291.7988,289.1931,287.862,288.5762,288.5605,285.5811,286.2316,283.5463,280.2223,278.8169,277.6185,279.3718,273.7559,272.2854,273.8304
19,300.0,299.1706,297.6039,298.0737,297.8089,297.445111111,294.194,294.8611,294.82,295.1361,295.2601,293.2656,294.3356,294.1955,291.4398,289.8968,289.7365,289.3932,290.7431,292.1698,291.2161,293.0279,291.4932,291.3131
20,300.0,300.0,300.0,298.1967,297.938,297.505888889,297.4835,297.625,298.0904,298.4921,298.65,298.4565,298.4628,298.2542,298.6626,298.8613,299.02,299.1568,299.1198,299.3464,299.6924,299.6824,299.8006,299.8912
21,300.0,298.448,298.7946,299.1128,298.4176,298.544111111,298.7158,298.9828,299.2019,299.5723,299.6736,299.6676,299.6954,299.6846,299.7829,299.8975,299.7861,299.7697,299.967,300.0,300.0,300.0,300.0,300.0
22,297.2541,298.078,298.8799,299.0501,298.4254,299.398,299.0779,299.2654,299.288,299.7014,299.428,299.541,299.3891,299.2782,299.5332,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
23,300.0,298.7069,297.6321,296.8998,297.8681,297.875555556,298.8556,298.7994,296.2055,296.493,293.8935,294.4602,294.4084,294.554,294.504,294.161,294.7019,295.2267,295.1393,295.3745,294.507,292.3693,292.0016,292.3103
24,300.0,299.5715,298.8793,299.1108,299.3284,299.406555556,299.4593,299.4667,299.6239,299.9301,299.9386,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
